Date,Language,Count
2017-05-14,Italian,1
2016-10-07,Italian,1
2016-07-14,Italian,1
2016-07-01,English,1
2015-09-28,English,1
2015-09-27,French,1
2015-09-17,Spanish,1
2015-05-29,English,1
2015-02-09,French,1
