Date,Language,Rating,Count
2017-02-15,German,5,1
2016-10-24,German,1,2
2016-04-05,Dutch,1,1
2016-03-06,German,3,1
2016-02-11,German,1,1
2015-09-16,German,1,1
2015-09-14,German,3,1
2015-09-02,German,2,1
2015-09-01,German,1,1
2015-08-24,German,2,1
2015-08-16,Polish,5,1
2015-06-18,Polish,4,1
