Date,Language,Count
2016-11-25,English,1
2016-09-17,French,1
2016-04-17,Spanish,1
2015-01-10,English,1
2014-11-04,English,1
2014-10-04,English,1
2014-06-29,Arabic,1
2013-10-28,English,1
2012-06-14,English,1
2012-06-07,English,2
