Date,Language,Rating,Count
2017-05-06,German,5,1
2016-12-05,Vietnamese,5,1
2016-11-25,German,3,1
2016-09-30,Russian,5,1
2016-08-23,English,4,1
2016-08-16,English,4,1
2016-08-14,English,2,1
2016-08-05,English,5,1
2016-08-03,German,4,1
2016-07-25,Greek,5,1
2016-07-21,English,3,1
2016-05-26,Spanish,5,1
2015-06-29,English,5,1
