Date,Language,Count
2014-05-12,English,1
2014-05-11,Spanish,1
2014-05-10,English,1
2014-04-29,German,1
2014-04-29,English,1
2014-04-19,English,1
2014-04-18,German,1
2014-04-16,English,2
2014-04-12,English,1
2014-04-07,French,1
2014-03-29,Russian,1
2014-03-20,English,1
2014-03-15,English,1
2014-03-13,Portuguese,1
2014-03-08,English,1
2014-03-07,Portuguese,1
2014-03-03,Polish,1
2014-03-02,English,1
2014-02-27,English,1
2014-02-26,Russian,1
2014-02-23,English,1
2014-02-21,Portuguese,1
2014-02-16,English,1
2014-02-12,English,1
2014-02-09,Russian,1
2014-02-09,English,2
2014-02-08,English,1
2014-02-07,Arabic,1
2014-02-07,English,1
2014-02-02,English,1
2014-02-01,French,1
2014-02-01,English,1
2014-01-27,Hungarian,1
2014-01-24,English,1
2014-01-23,English,1
2014-01-21,Russian,1
2014-01-20,English,1
2014-01-17,Portuguese,1
2014-01-13,Vietnamese,1
2014-01-10,Polish,1
2014-01-10,French,1
2014-01-09,English,1
2014-01-07,Russian,1
2014-01-07,English,1
2014-01-06,English,1
2014-01-05,Russian,1
2014-01-05,German,1
2014-01-05,Chinese (Simplified),1
2014-01-05,English,2
2014-01-04,Russian,1
2014-01-04,Polish,2
2014-01-04,Czech,1
2014-01-04,Chinese (Simplified),1
2014-01-04,Korean,2
2014-01-04,Japanese,1
2014-01-04,English,12
2014-01-03,Turkish,1
2014-01-03,Spanish,2
2014-01-03,German,1
2014-01-03,Italian,2
2014-01-03,Chinese (Simplified),2
2014-01-03,Korean,1
2014-01-03,English,18
2014-01-02,German,1
2014-01-02,Chinese (Simplified),1
2014-01-02,French,1
2014-01-02,English,6
2013-12-31,English,1
2013-12-30,Russian,1
2013-12-30,English,2
2013-12-24,Spanish,1
2013-12-23,Portuguese,1
2013-12-22,English,2
2013-12-21,English,1
2013-12-18,German,1
2013-12-16,English,2
2013-12-15,Russian,1
2013-12-15,Portuguese,1
2013-12-14,Russian,1
2013-12-14,English,1
2013-12-12,English,1
2013-12-11,Catalan,1
2013-12-02,English,1
2013-11-16,Spanish,1
2013-10-30,English,1
2013-10-27,English,1
2013-10-15,German,1
2013-10-11,German,1
2013-10-06,Korean,1
2013-09-21,English,3
2013-08-29,English,1
2013-08-28,English,1
2013-08-20,English,1
2013-08-15,Vietnamese,1
2013-08-10,English,2
2013-08-09,English,1
2013-08-07,English,1
2013-08-05,English,1
2013-08-04,Spanish,1
2013-07-28,German,1
2013-07-27,Spanish,1
2013-07-26,Portuguese,1
2013-07-23,Finnish,1
2013-07-13,English,1
2013-07-07,English,1
2013-07-06,Portuguese,1
2013-07-05,Polish,1
2013-07-04,Vietnamese,1
2013-06-25,English,1
2013-06-24,Spanish,1
2013-06-22,Greek,1
2013-06-16,English,1
2013-06-14,English,1
2013-06-06,Arabic,1
2013-06-05,English,1
2013-05-30,German,1
2013-05-29,English,1
2013-05-25,Italian,1
2013-05-25,Chinese (Simplified),1
2013-05-22,Chinese (Simplified),1
2013-05-17,Thai,1
2013-05-16,English,1
2013-05-15,English,1
2013-05-14,Russian,1
2013-05-11,English,1
2013-05-09,English,1
2013-05-03,French,1
2013-04-30,German,1
2013-04-29,Russian,1
2013-04-22,Italian,1
2013-04-21,Croatian,1
2013-04-17,English,1
2013-04-15,English,1
2013-04-13,Chinese (Simplified),1
2013-04-10,Japanese,1
2013-04-09,Spanish,1
2013-04-03,Korean,1
2013-04-01,Russian,1
2013-03-29,Korean,1
2013-03-29,English,1
2013-03-26,Vietnamese,1
2013-03-24,German,1
2013-03-22,Turkish,1
2013-03-22,Thai,1
2013-03-21,English,1
2013-03-15,English,1
2013-03-10,English,1
2013-03-09,French,1
2013-03-04,English,2
2013-03-03,English,2
2013-02-26,English,1
2013-02-13,Turkish,1
2013-02-13,English,2
2013-02-12,Russian,1
2013-02-10,Chinese (Simplified),1
2013-02-08,Korean,1
2013-02-05,English,1
2013-02-02,Russian,1
2013-01-29,Turkish,1
2013-01-29,Korean,1
2013-01-24,English,1
2013-01-20,English,1
2013-01-17,Russian,1
2013-01-17,English,1
2013-01-15,Russian,1
2013-01-15,Polish,1
2013-01-13,English,1
2013-01-10,German,1
2013-01-07,Korean,1
2013-01-07,English,1
2013-01-06,Ukrainian,1
2013-01-06,English,1
2013-01-04,Spanish,1
2013-01-03,Korean,1
2013-01-03,English,1
2012-12-27,Slovak,1
2012-12-27,English,1
2012-12-25,Arabic,1
2012-12-25,English,1
2012-12-19,Turkish,1
2012-12-19,Italian,1
2012-12-18,English,1
2012-12-17,German,1
2012-12-11,Korean,1
2012-12-10,English,1
2012-12-07,Hungarian,1
2012-12-05,German,1
2012-12-05,Korean,1
2012-12-05,English,1
2012-12-03,German,1
2012-11-30,English,2
2012-11-29,English,1
2012-11-24,Korean,1
2012-11-23,English,1
2012-11-22,English,1
2012-11-21,English,1
2012-11-20,Czech,1
2012-11-19,Turkish,1
2012-11-19,English,4
2012-11-18,Italian,1
2012-11-18,English,2
2012-11-13,German,1
2012-11-10,English,1
2012-11-09,English,1
2012-11-06,English,1
2012-11-04,Spanish,1
2012-11-04,Russian,1
2012-11-04,Chinese (Simplified),1
2012-11-04,English,1
2012-11-03,Spanish,1
2012-10-30,Turkish,1
2012-10-30,Spanish,1
2012-10-30,Greek,1
2012-10-28,English,1
2012-10-27,Korean,1
2012-10-26,Japanese,1
2012-10-24,Spanish,2
2012-10-21,English,1
2012-10-20,Korean,1
2012-10-14,English,1
2012-10-13,English,2
2012-10-10,English,1
2012-10-09,Russian,1
2012-10-09,Czech,1
2012-10-06,Hungarian,1
2012-10-06,English,1
2012-10-05,Korean,1
2012-10-04,Korean,1
2012-10-03,English,1
2012-10-02,Japanese,1
2012-10-01,German,1
2012-09-30,English,1
2012-09-27,English,1
2012-09-25,Spanish,1
2012-09-23,Arabic,1
2012-09-23,English,1
2012-09-22,Russian,1
2012-09-22,English,1
2012-09-20,English,1
2012-09-18,English,1
2012-09-15,Korean,1
2012-09-14,English,1
2012-09-13,English,1
2012-09-12,Japanese,1
2012-09-11,German,1
2012-09-10,Russian,1
2012-09-10,English,1
2012-09-08,Korean,1
2012-09-06,English,1
2012-09-05,Spanish,1
2012-09-05,Arabic,1
2012-09-04,English,1
2012-09-03,German,1
2012-09-02,Thai,1
2012-09-02,Russian,1
2012-09-02,Korean,1
2012-09-02,English,1
2012-09-01,Spanish,1
2012-09-01,Italian,1
2012-08-31,Spanish,1
2012-08-31,Korean,1
2012-08-31,English,1
2012-08-28,Spanish,1
2012-08-28,Russian,1
2012-08-27,Portuguese,1
2012-08-27,Japanese,1
2012-08-27,English,3
2012-08-26,Spanish,1
2012-08-26,Russian,1
2012-08-26,Chinese (Simplified),1
2012-08-26,Korean,1
2012-08-25,Vietnamese,1
2012-08-25,Russian,1
2012-08-25,Portuguese,1
2012-08-25,Arabic,1
2012-08-25,Italian,2
2012-08-25,English,5
2012-08-22,Korean,1
2012-08-19,English,1
2012-08-17,Korean,1
2012-08-15,English,1
2012-08-13,Korean,1
2012-08-12,German,1
2012-08-12,English,1
2012-08-10,English,1
2012-08-09,Russian,1
2012-08-09,German,1
2012-08-09,Japanese,1
2012-08-05,English,2
2012-08-04,Thai,1
2012-08-01,Korean,2
2012-08-01,English,1
2012-07-31,Portuguese,1
2012-07-31,Korean,1
2012-07-31,English,1
2012-07-30,Korean,2
2012-07-29,Korean,1
2012-07-29,English,1
2012-07-28,English,1
2012-07-27,German,1
2012-07-27,English,2
2012-07-26,English,1
2012-07-25,Turkish,1
2012-07-25,Japanese,1
2012-07-23,English,1
2012-07-22,Thai,1
2012-07-22,Spanish,1
2012-07-21,English,1
2012-07-20,English,2
2012-07-17,English,1
2012-07-14,English,1
2012-07-13,Dutch,1
2012-07-13,English,1
2012-07-12,English,3
2012-07-10,German,1
2012-07-10,English,2
2012-07-07,Portuguese,1
2012-07-07,Arabic,1
2012-07-07,English,1
2012-07-05,English,3
2012-07-04,Japanese,1
2012-07-03,Serbian,1
2012-07-03,English,1
2012-07-01,Polish,1
2012-07-01,Arabic,1
2012-06-30,Russian,1
2012-06-30,German,1
2012-06-30,English,1
2012-06-29,English,1
2012-06-28,Spanish,1
2012-06-27,Italian,1
2012-06-26,English,1
2012-06-25,English,2
2012-06-24,Spanish,2
2012-06-24,German,1
2012-06-24,English,2
2012-06-23,English,1
2012-06-22,Thai,1
2012-06-22,Spanish,1
2012-06-22,English,1
2012-06-21,Korean,1
2012-06-20,Spanish,1
2012-06-20,Russian,1
2012-06-18,Turkish,1
2012-06-18,Spanish,1
2012-06-17,Spanish,1
2012-06-16,Korean,1
2012-06-15,German,1
2012-06-15,English,1
2012-06-13,Spanish,1
2012-06-13,English,1
2012-06-10,Dutch,1
2012-06-09,Italian,1
2012-06-09,English,1
2012-06-08,Portuguese,1
2012-06-08,English,1
2012-06-06,Thai,1
2012-06-06,Russian,1
2012-06-06,Portuguese,1
2012-06-06,Italian,1
2012-06-04,Russian,1
2012-06-04,Italian,1
2012-06-04,English,1
2012-06-03,English,2
2012-06-02,Turkish,1
2012-06-02,Arabic,1
2012-06-02,English,1
2012-06-01,English,1
2012-05-31,English,1
2012-05-30,Korean,1
2012-05-29,Thai,1
2012-05-28,English,2
2012-05-27,Chinese (Simplified),1
2012-05-26,Russian,1
2012-05-25,Russian,1
2012-05-25,Arabic,1
2012-05-23,Czech,1
2012-05-21,English,1
2012-05-20,English,2
2012-05-19,Korean,1
2012-05-19,English,1
2012-05-18,English,1
2012-05-16,Russian,1
2012-05-16,English,2
2012-05-15,German,1
2012-05-14,Turkish,1
2012-05-14,German,1
2012-05-14,Korean,1
2012-05-13,Russian,1
2012-05-13,German,1
2012-05-13,English,3
2012-05-12,English,3
2012-05-11,Japanese,1
2012-05-11,English,1
2012-05-09,English,1
2012-05-08,Spanish,1
2012-05-08,Arabic,1
2012-05-08,French,1
2012-05-08,English,1
2012-05-07,Japanese,1
2012-05-07,English,2
2012-05-06,English,1
2012-05-05,Spanish,1
2012-05-05,Portuguese,1
2012-05-05,German,1
2012-05-05,Korean,1
2012-05-04,French,1
2012-05-04,Korean,2
2012-05-04,Japanese,1
2012-05-04,English,1
2012-05-03,Turkish,2
2012-05-03,Spanish,1
2012-05-03,Russian,2
2012-05-03,German,1
2012-05-03,Italian,1
2012-05-03,Japanese,1
2012-05-03,English,7
2012-05-02,Turkish,1
2012-05-02,Russian,2
2012-05-02,German,1
2012-05-02,Czech,1
2012-05-02,Arabic,1
2012-05-02,Korean,1
2012-05-02,English,3
2012-05-01,Arabic,1
2012-05-01,English,1
2012-04-30,English,2
2012-04-29,Portuguese,1
2012-04-29,Arabic,1
2012-04-29,English,1
2012-04-28,Korean,1
2012-04-27,Korean,1
2012-04-27,English,1
2012-04-26,English,1
2012-04-25,Turkish,1
2012-04-25,Korean,2
2012-04-25,English,1
2012-04-24,Russian,1
2012-04-24,Korean,1
2012-04-24,English,2
2012-04-23,Korean,1
2012-04-23,English,1
2012-04-22,English,1
2012-04-21,Portuguese,1
2012-04-21,English,1
2012-04-19,Turkish,1
2012-04-19,Russian,1
2012-04-19,English,2
2012-04-17,German,1
2012-04-16,Korean,1
2012-04-16,English,2
2012-04-15,German,1
2012-04-15,English,1
2012-04-14,Russian,1
2012-04-14,German,1
2012-04-13,Italian,1
2012-04-13,English,2
2012-04-12,Italian,1
2012-04-11,Arabic,1
2012-04-11,Korean,1
2012-04-10,Korean,1
2012-04-08,Russian,1
2012-04-07,Chinese (Simplified),1
2012-04-07,Korean,1
2012-04-07,English,1
2012-04-06,English,1
2012-04-05,Spanish,1
2012-04-05,Korean,1
2012-04-04,Turkish,1
2012-04-04,Russian,1
2012-04-04,Korean,1
2012-04-04,English,1
2012-04-03,Portuguese,1
2012-04-02,Korean,1
2012-04-02,English,3
2012-04-01,Chinese (Simplified),1
2012-03-31,Korean,1
2012-03-31,English,1
2012-03-29,Chinese (Simplified),1
2012-03-29,English,3
2012-03-28,Spanish,1
2012-03-28,English,3
2012-03-27,Korean,1
2012-03-23,Portuguese,1
2012-03-23,Korean,1
2012-03-22,Polish,1
2012-03-20,Portuguese,1
2012-03-20,English,1
2012-03-19,Portuguese,1
2012-03-19,German,1
2012-03-19,Japanese,1
2012-03-19,English,1
2012-03-18,German,1
2012-03-17,German,1
2012-03-17,English,5
2012-03-16,Chinese (Simplified),1
2012-03-16,English,1
2012-03-15,English,1
2012-03-14,Spanish,1
2012-03-14,Arabic,1
2012-03-14,English,1
2012-03-13,German,1
2012-03-12,Chinese (Simplified),1
2012-03-12,French,1
2012-03-12,English,2
2012-03-11,Russian,1
2012-03-11,Hungarian,1
2012-03-11,Arabic,1
2012-03-11,English,1
2012-03-10,Spanish,2
2012-03-08,English,1
2012-03-07,German,1
2012-03-07,Greek,1
2012-03-07,English,1
2012-03-06,Russian,1
2012-03-06,English,1
2012-03-04,Chinese (Simplified),1
2012-03-04,English,1
2012-03-03,German,1
2012-03-02,Portuguese,1
2012-03-02,Chinese (Simplified),1
2012-03-02,Greek,1
2012-03-02,English,2
2012-03-01,English,2
2012-02-29,Hungarian,1
2012-02-29,English,1
2012-02-28,Russian,2
2012-02-27,Swedish,1
2012-02-27,Russian,2
2012-02-27,Chinese (Simplified),1
2012-02-27,English,3
2012-02-25,Portuguese,1
2012-02-25,English,2
2012-02-24,German,1
2012-02-24,Arabic,1
2012-02-24,English,1
2012-02-21,English,2
2012-02-20,Russian,1
2012-02-20,Danish,1
2012-02-20,Italian,1
2012-02-20,English,2
2012-02-19,English,3
2012-02-18,English,2
2012-02-17,Thai,1
2012-02-17,English,1
2012-02-16,German,1
2012-02-16,Arabic,1
2012-02-16,Japanese,1
2012-02-16,English,1
2012-02-15,Portuguese,1
2012-02-15,Greek,1
2012-02-14,Russian,1
2012-02-13,Polish,1
2012-02-13,Japanese,1
2012-02-12,Russian,2
2012-02-12,Portuguese,2
2012-02-12,German,2
2012-02-12,Chinese (Simplified),1
2012-02-12,English,8
2012-02-11,Spanish,1
2012-02-11,Portuguese,1
2012-02-11,German,2
2012-02-11,English,4
2012-02-09,Russian,1
2012-02-08,Chinese (Simplified),1
2012-02-05,Russian,2
2012-02-05,Japanese,1
2012-02-05,English,1
2012-02-03,Spanish,1
2012-02-03,Russian,1
2012-02-02,German,1
2012-02-02,English,2
2012-02-01,German,1
2012-01-30,English,1
2012-01-29,Hungarian,1
2012-01-29,German,1
2012-01-29,Chinese (Simplified),1
2012-01-28,Russian,1
2012-01-27,Portuguese,1
2012-01-27,English,1
2012-01-26,German,1
2012-01-24,German,1
2012-01-23,English,2
2012-01-21,Greek,1
2012-01-21,English,2
2012-01-20,English,1
2012-01-19,English,2
2012-01-18,Russian,1
2012-01-18,Norwegian,1
2012-01-17,German,1
2012-01-16,Turkish,1
2012-01-16,Catalan,1
2012-01-16,English,1
2012-01-15,Chinese (Simplified),1
2012-01-15,English,1
2012-01-14,English,1
2012-01-13,Slovak,1
2012-01-13,German,1
2012-01-13,English,1
2012-01-12,Russian,1
2012-01-11,English,1
2012-01-10,English,2
2012-01-09,Portuguese,1
2012-01-09,Polish,1
2012-01-09,English,2
2012-01-08,Russian,2
2012-01-08,Portuguese,1
2012-01-08,German,1
2012-01-07,English,1
2012-01-06,Japanese,1
2012-01-06,English,3
2012-01-05,English,1
2012-01-04,English,1
2012-01-03,English,1
2012-01-02,English,1
2012-01-01,Italian,1
2011-12-31,Portuguese,1
2011-12-28,English,1
2011-12-27,Chinese (Simplified),1
2011-12-26,Chinese (Simplified),1
2011-12-26,English,1
2011-12-24,German,1
2011-12-23,Spanish,1
2011-12-23,English,2
2011-12-22,French,1
2011-12-22,English,2
2011-12-21,English,1
2011-12-20,Russian,1
2011-12-18,Chinese (Simplified),1
2011-12-18,English,1
2011-12-17,Chinese (Simplified),1
2011-12-17,English,2
2011-12-16,English,2
2011-12-15,English,2
2011-12-14,Russian,1
2011-12-14,Hungarian,1
2011-12-14,English,1
2011-12-13,German,1
2011-12-13,English,1
2011-12-12,Spanish,1
2011-12-12,German,1
2011-12-12,Italian,1
2011-12-12,English,2
2011-12-11,German,2
2011-12-11,Czech,1
2011-12-11,Chinese (Simplified),1
2011-12-11,English,8
2011-12-10,Chinese (Simplified),1
2011-12-09,Chinese (Simplified),1
2011-12-07,German,1
2011-12-07,English,1
2011-12-05,German,1
2011-12-04,English,2
2011-12-03,English,1
2011-12-02,Polish,1
2011-12-02,English,3
2011-11-30,Portuguese,1
2011-11-30,English,3
2011-11-28,English,1
2011-11-27,Russian,1
2011-11-27,German,2
2011-11-26,Russian,1
2011-11-26,Italian,1
2011-11-26,Chinese (Simplified),1
2011-11-26,English,1
2011-11-24,Polish,1
2011-11-24,German,1
2011-11-24,English,1
2011-11-22,English,1
2011-11-19,Chinese (Simplified),1
2011-11-19,English,1
2011-11-18,English,1
2011-11-16,English,2
2011-11-15,French,1
2011-11-14,English,1
2011-11-13,English,1
2011-11-12,English,1
2011-11-11,Portuguese,1
2011-11-07,English,1
2011-11-06,Italian,1
2011-11-06,French,1
2011-11-06,English,1
2011-11-05,English,1
2011-11-04,Japanese,1
2011-11-03,English,1
2011-11-02,Thai,1
2011-11-01,English,1
2011-10-30,French,1
2011-10-25,French,1
2011-10-25,English,1
2011-10-24,Portuguese,1
2011-10-24,German,1
2011-10-24,Arabic,1
2011-10-24,English,2
2011-10-20,Russian,1
2011-10-20,Norwegian,1
2011-10-20,English,1
2011-10-18,German,1
2011-10-17,English,1
2011-10-15,Turkish,1
2011-10-13,Dutch,1
2011-10-12,Arabic,1
2011-10-09,Swedish,1
2011-10-09,Spanish,1
2011-10-09,English,2
2011-10-08,German,1
2011-10-08,Arabic,1
2011-10-08,English,1
2011-10-07,English,1
2011-10-06,Polish,1
2011-10-06,German,1
2011-10-05,Arabic,1
2011-10-05,English,1
2011-10-04,English,2
2011-10-03,Russian,1
2011-10-03,English,1
2011-10-02,Turkish,1
2011-10-01,Hungarian,1
2011-09-30,English,1
2011-09-29,German,1
2011-09-29,English,1
2011-09-28,English,1
2011-09-27,English,1
2011-09-26,English,2
2011-09-22,English,1
2011-09-21,Portuguese,1
2011-09-21,French,1
2011-09-20,German,1
2011-09-19,English,1
2011-09-17,English,2
2011-09-14,English,2
2011-09-13,English,1
2011-09-07,Russian,1
2011-09-07,English,1
2011-09-06,Portuguese,1
2011-09-06,English,1
2011-09-05,English,1
2011-09-03,English,1
2011-09-02,Polish,1
2011-09-02,Italian,1
2011-09-02,English,1
2011-08-31,German,1
2011-08-31,English,1
2011-08-30,Portuguese,1
2011-08-29,French,1
2011-08-27,Spanish,2
2011-08-27,Portuguese,1
2011-08-27,English,1
2011-08-26,German,1
2011-08-26,French,1
2011-08-26,English,3
2011-08-25,English,2
2011-08-24,Italian,1
2011-08-24,English,2
2011-08-23,Spanish,1
2011-08-23,Arabic,1
2011-08-23,English,1
2011-08-22,English,1
2011-08-21,English,1
2011-08-20,English,2
2011-08-18,English,1
2011-08-17,French,1
2011-08-17,English,1
2011-08-15,English,1
2011-08-13,English,2
2011-08-11,English,1
2011-08-09,Portuguese,1
2011-08-08,English,2
2011-08-07,English,1
2011-08-06,English,2
2011-08-02,English,1
2011-08-01,Spanish,1
2011-07-31,Thai,1
2011-07-28,German,1
2011-07-27,English,1
2011-07-25,German,1
2011-07-24,German,1
2011-07-24,English,2
2011-07-22,English,1
2011-07-21,German,1
2011-07-21,English,1
2011-07-20,German,1
2011-07-18,Dutch,1
2011-07-17,English,1
2011-07-16,Spanish,1
2011-07-16,English,1
2011-07-15,Spanish,1
2011-07-15,Portuguese,1
2011-07-15,German,2
2011-07-15,English,1
2011-07-14,English,3
2011-07-13,Spanish,1
2011-07-13,French,1
2011-07-13,English,1
2011-07-12,Russian,1
