Date,Language,Rating,Count
2017-01-05,English,4,1
2017-01-04,Russian,5,1
2017-01-04,Dutch,5,1
2017-01-03,French,3,1
2017-01-03,English,1,1
2017-01-02,Spanish,4,1
2017-01-01,Russian,1,1
2017-01-01,German,5,1
2017-01-01,English,5,1
2016-12-31,Indonesian,5,1
2016-12-31,Arabic,1,1
2016-12-31,English,4,1
2016-12-29,Turkish,5,1
2016-12-28,Spanish,4,1
2016-12-27,Indonesian,5,1
2016-12-26,Russian,5,1
2016-12-26,Portuguese,5,1
2016-12-26,German,5,1
2016-12-26,German,3,1
2016-12-26,English,4,1
2016-12-25,Turkish,5,1
2016-12-25,Indonesian,5,1
2016-12-24,Russian,2,1
2016-12-24,Portuguese,3,1
2016-12-24,Arabic,3,1
2016-12-22,Spanish,2,1
2016-12-22,Spanish,5,1
2016-12-21,Portuguese,5,1
2016-12-20,Spanish,3,1
2016-12-20,Latvian,5,1
2016-12-19,Spanish,5,1
2016-12-19,Spanish,3,1
2016-12-19,Russian,5,1
2016-12-19,Indonesian,5,1
2016-12-18,German,4,1
2016-12-17,Russian,5,1
2016-12-17,Czech,4,1
2016-12-17,English,5,1
2016-12-16,English,5,2
2016-12-15,Spanish,4,1
2016-12-15,French,5,1
2016-12-14,Indonesian,3,1
2016-12-14,English,5,1
2016-12-14,English,1,1
2016-12-13,Indonesian,5,1
2016-12-12,Turkish,4,1
2016-12-12,Spanish,1,1
2016-12-12,Russian,1,1
2016-12-11,Spanish,4,1
2016-12-10,Spanish,1,1
2016-12-10,Spanish,5,1
2016-12-10,Russian,5,1
2016-12-10,Chinese (Traditional),5,1
2016-12-10,French,5,1
2016-12-09,Russian,5,1
2016-12-09,Russian,3,1
2016-12-08,Czech,4,1
2016-12-07,English,4,1
2016-12-06,Portuguese,4,1
2016-12-06,Japanese,4,1
2016-12-05,Russian,4,1
2016-12-04,Russian,5,1
2016-12-04,English,2,1
2016-12-03,Spanish,5,1
2016-12-03,Portuguese,5,1
2016-12-03,English,5,1
2016-12-02,English,1,1
2016-12-02,English,5,1
2016-12-01,Spanish,4,1
2016-12-01,English,5,1
2016-12-01,English,2,1
2016-11-30,Spanish,5,1
2016-11-30,Spanish,4,1
2016-11-30,Russian,5,2
2016-11-30,English,5,2
2016-11-30,English,4,1
2016-11-29,Spanish,5,1
2016-11-29,English,5,1
2016-11-28,French,5,1
2016-11-27,English,1,1
2016-11-26,Spanish,5,1
2016-11-25,Japanese,3,2
2016-11-25,English,2,1
2016-11-24,Arabic,4,1
2016-11-23,Russian,1,1
2016-11-23,Russian,5,1
2016-11-22,Italian,5,1
2016-11-21,English,5,1
2016-11-20,Arabic,5,1
2016-11-20,Japanese,4,1
2016-11-20,English,1,1
2016-11-20,English,3,2
2016-11-19,Russian,5,1
2016-11-19,English,4,1
2016-11-18,French,4,1
2016-11-17,Russian,2,1
2016-11-17,Russian,5,1
2016-11-17,English,5,1
2016-11-16,Spanish,5,2
2016-11-16,English,3,1
2016-11-13,Turkish,4,1
2016-11-13,Russian,5,1
2016-11-13,German,2,1
2016-11-13,English,2,1
2016-11-12,Croatian,3,1
2016-11-11,Spanish,5,2
2016-11-11,Portuguese,5,1
2016-11-10,Turkish,2,1
2016-11-10,English,5,1
2016-11-08,Polish,4,1
2016-11-07,Spanish,5,1
2016-11-07,Portuguese,5,1
2016-11-04,English,1,1
2016-11-03,Russian,3,1
2016-11-03,Romanian,5,1
2016-11-02,Vietnamese,1,1
2016-11-02,Portuguese,5,1
2016-11-01,Ukrainian,4,1
2016-11-01,English,2,1
2016-10-31,Russian,5,1
2016-10-31,Indonesian,5,1
2016-10-30,Spanish,5,1
2016-10-30,English,4,1
2016-10-29,Japanese,3,1
2016-10-29,English,5,1
2016-10-27,German,3,1
2016-10-27,English,3,1
2016-10-27,English,4,1
2016-10-26,English,2,1
2016-10-24,English,1,1
2016-10-24,English,5,1
2016-10-23,English,1,1
2016-10-22,Spanish,4,1
2016-10-22,Spanish,5,1
2016-10-22,German,4,1
2016-10-22,English,5,1
2016-10-21,Portuguese,5,1
2016-10-21,French,5,1
2016-10-20,Swedish,2,1
2016-10-20,Spanish,5,1
2016-10-20,Arabic,1,1
2016-10-20,English,4,1
2016-10-20,English,5,1
2016-10-19,Arabic,5,1
2016-10-17,Spanish,4,1
2016-10-16,Portuguese,5,1
2016-10-16,German,1,1
2016-10-16,English,5,1
2016-10-15,Arabic,5,1
2016-10-14,Spanish,4,1
2016-10-13,Italian,1,1
2016-10-13,English,5,1
2016-10-12,Portuguese,4,1
2016-10-12,English,5,1
2016-10-11,Czech,1,1
2016-10-11,English,3,1
2016-10-08,English,5,1
2016-10-07,Spanish,4,1
2016-10-06,Spanish,5,1
2016-10-05,Spanish,3,1
2016-10-05,Chinese (Simplified),4,1
2016-10-04,Italian,5,1
2016-10-03,Chinese (Traditional),3,1
2016-10-02,Spanish,5,1
2016-10-02,English,4,1
2016-09-30,Spanish,3,1
2016-09-30,German,5,1
2016-09-29,Spanish,1,1
2016-09-28,Chinese (Traditional),5,1
2016-09-27,Polish,2,1
2016-09-26,Greek,1,1
2016-09-25,Indonesian,4,1
2016-09-25,Arabic,5,1
2016-09-25,English,5,1
2016-09-24,Russian,2,1
2016-09-24,Danish,5,1
2016-09-23,English,4,1
2016-09-21,Portuguese,5,1
2016-09-20,Russian,5,1
2016-09-20,Greek,5,1
2016-09-20,English,1,1
2016-09-20,English,5,1
2016-09-18,English,5,2
2016-09-17,Polish,4,1
2016-09-17,Hungarian,5,1
2016-09-16,Italian,4,1
2016-09-16,Japanese,3,1
2016-09-15,Dutch,2,1
2016-09-14,Indonesian,1,1
2016-09-13,Portuguese,5,1
2016-09-13,Korean,5,1
2016-09-11,Spanish,1,1
2016-09-11,Italian,5,1
2016-09-11,English,5,1
2016-09-11,English,4,1
2016-09-10,Spanish,4,1
2016-09-10,German,1,1
2016-09-10,English,1,1
2016-09-09,Spanish,2,1
2016-09-09,Spanish,5,1
2016-09-09,Indonesian,5,1
2016-09-09,English,1,2
2016-09-08,Russian,3,1
2016-09-08,German,5,1
2016-09-08,Chinese (Traditional),4,1
2016-09-07,Spanish,4,1
2016-09-07,Indonesian,5,1
2016-09-06,German,5,1
2016-09-06,English,4,1
2016-09-05,Spanish,1,1
2016-09-05,Russian,1,1
2016-09-05,Arabic,5,1
2016-09-05,English,5,1
2016-09-04,Portuguese,5,1
2016-09-04,German,1,1
2016-09-04,Arabic,1,1
2016-09-02,Spanish,1,1
2016-09-01,Japanese,5,1
2016-09-01,English,4,1
2016-08-31,Spanish,3,1
2016-08-31,Serbian,4,1
2016-08-29,Arabic,1,1
2016-08-29,English,5,1
2016-08-28,English,1,2
2016-08-28,English,5,1
2016-08-27,English,3,1
2016-08-26,Spanish,5,1
2016-08-26,English,3,1
2016-08-24,Portuguese,5,1
2016-08-24,German,2,1
2016-08-23,Spanish,4,1
2016-08-23,Korean,3,1
2016-08-22,Italian,3,1
2016-08-22,English,5,1
2016-08-20,Portuguese,3,1
2016-08-20,German,5,1
2016-08-20,Arabic,5,1
2016-08-20,Italian,5,1
2016-08-19,English,1,1
2016-08-18,German,1,1
2016-08-17,English,5,1
2016-08-16,Russian,5,1
2016-08-16,English,4,1
2016-08-16,English,5,1
2016-08-15,English,5,1
2016-08-14,Spanish,2,1
2016-08-14,English,1,1
2016-08-13,English,3,1
2016-08-12,English,4,1
2016-08-11,Vietnamese,5,1
2016-08-10,German,5,1
2016-08-10,English,5,1
2016-08-09,Spanish,5,1
2016-08-09,Chinese (Traditional),5,1
2016-08-09,English,4,1
2016-08-08,Russian,1,1
2016-08-06,English,5,1
2016-08-04,Spanish,4,1
2016-08-04,Russian,2,1
2016-08-04,Italian,5,1
2016-08-03,Portuguese,4,1
2016-08-03,Czech,2,1
2016-08-03,Czech,5,1
2016-08-03,English,5,1
2016-08-02,Russian,4,1
2016-08-02,Polish,4,1
2016-08-01,Portuguese,5,1
2016-08-01,German,5,1
2016-07-31,English,1,1
2016-07-30,Portuguese,5,1
2016-07-30,German,2,1
2016-07-30,German,1,1
2016-07-30,Italian,4,1
2016-07-30,English,2,1
2016-07-29,Thai,4,1
2016-07-29,French,5,1
2016-07-29,English,5,1
2016-07-29,English,3,1
2016-07-29,English,1,2
2016-07-28,Turkish,4,1
2016-07-28,English,5,1
2016-07-27,Indonesian,5,1
2016-07-26,Russian,1,1
2016-07-25,Turkish,3,1
2016-07-25,Russian,5,1
2016-07-24,English,4,1
2016-07-23,Spanish,3,1
2016-07-23,Italian,1,1
2016-07-23,English,5,1
2016-07-22,Spanish,3,1
2016-07-22,English,3,1
2016-07-22,English,4,1
2016-07-20,Spanish,3,1
2016-07-20,Slovak,5,1
2016-07-20,Japanese,4,1
2016-07-20,English,2,1
2016-07-19,Korean,2,1
2016-07-19,English,4,1
2016-07-18,Turkish,2,1
2016-07-18,Spanish,4,1
2016-07-18,Portuguese,2,1
2016-07-18,Polish,4,1
2016-07-18,German,5,1
2016-07-17,Korean,1,1
2016-07-16,English,1,1
2016-07-15,Spanish,5,2
2016-07-15,Indonesian,5,1
2016-07-15,Indonesian,3,1
2016-07-15,English,1,1
2016-07-15,English,2,1
2016-07-14,Russian,1,1
2016-07-13,Thai,5,1
2016-07-13,English,1,1
2016-07-12,English,4,1
2016-07-11,Spanish,5,1
2016-07-11,Polish,3,1
2016-07-11,English,1,1
2016-07-10,Russian,5,1
2016-07-10,Japanese,3,1
2016-07-10,English,5,1
2016-07-08,Thai,5,2
2016-07-08,Thai,4,1
2016-07-08,Spanish,5,1
2016-07-08,Portuguese,5,1
2016-07-07,Russian,1,1
2016-07-07,Portuguese,5,1
2016-07-07,English,1,1
2016-07-07,English,4,1
2016-07-06,Spanish,2,1
2016-07-06,Spanish,3,1
2016-07-06,German,5,1
2016-07-05,Spanish,5,1
2016-07-05,Polish,4,1
2016-07-05,French,3,1
2016-07-04,English,1,1
2016-07-03,English,3,1
2016-07-03,English,5,2
2016-07-01,Russian,3,1
2016-06-30,Turkish,5,1
2016-06-29,Russian,1,1
2016-06-28,German,5,1
2016-06-27,English,4,1
2016-06-26,Turkish,5,1
2016-06-26,Greek,1,1
2016-06-26,English,1,1
2016-06-25,Russian,5,1
2016-06-23,Bulgarian,5,1
2016-06-23,English,1,1
2016-06-22,Japanese,4,1
2016-06-21,Italian,3,1
2016-06-20,Korean,2,1
2016-06-19,Thai,5,1
2016-06-19,Spanish,5,1
2016-06-19,English,4,1
2016-06-17,French,5,1
2016-06-17,English,1,1
2016-06-16,English,3,1
2016-06-15,English,1,1
2016-06-15,English,5,1
2016-06-14,Spanish,1,1
2016-06-14,Spanish,3,1
2016-06-14,Indonesian,5,1
2016-06-14,Czech,5,1
2016-06-13,English,5,1
2016-06-12,Spanish,2,1
2016-06-12,Hungarian,4,1
2016-06-12,English,5,1
2016-06-11,Spanish,3,1
2016-06-11,Spanish,5,1
2016-06-10,English,5,1
2016-06-09,English,4,1
2016-06-08,Spanish,4,1
2016-06-08,Portuguese,5,1
2016-06-07,Spanish,2,1
2016-06-05,Spanish,2,1
2016-06-05,Spanish,3,1
2016-06-05,Spanish,1,1
2016-06-05,Hungarian,1,1
2016-06-05,English,5,2
2016-06-05,English,2,1
2016-06-04,Spanish,3,1
2016-06-04,Japanese,1,1
2016-06-04,English,1,2
2016-06-03,French,1,1
2016-06-03,English,5,1
2016-06-01,Vietnamese,5,1
2016-06-01,Polish,3,1
2016-05-31,Spanish,4,1
2016-05-31,English,3,1
2016-05-31,English,5,1
2016-05-30,English,1,2
2016-05-29,Spanish,1,1
2016-05-29,English,1,1
2016-05-27,Polish,5,1
2016-05-27,English,3,1
2016-05-27,English,5,2
2016-05-26,Spanish,3,1
2016-05-26,Polish,5,1
2016-05-26,French,4,1
2016-05-25,Japanese,3,1
2016-05-25,English,5,1
2016-05-24,Spanish,5,1
2016-05-24,Polish,1,1
2016-05-23,Lithuanian,3,1
2016-05-22,Russian,1,1
2016-05-21,English,5,1
2016-05-20,Spanish,5,1
2016-05-20,English,1,1
2016-05-20,English,3,1
2016-05-19,Turkish,5,1
2016-05-19,Spanish,1,1
2016-05-19,Italian,4,1
2016-05-19,English,3,1
2016-05-19,English,5,1
2016-05-18,Dutch,5,1
2016-05-18,English,1,1
2016-05-18,English,5,1
2016-05-17,Spanish,5,1
2016-05-17,English,3,1
2016-05-17,English,2,1
2016-05-17,English,4,1
2016-05-17,English,1,1
2016-05-15,Thai,4,1
2016-05-15,German,5,1
2016-05-15,English,2,1
2016-05-14,Spanish,5,1
2016-05-14,Indonesian,5,1
2016-05-14,English,5,1
2016-05-13,Russian,2,1
2016-05-12,Spanish,4,1
2016-05-12,German,5,1
2016-05-12,English,1,1
2016-05-11,Spanish,5,1
2016-05-11,Russian,1,1
2016-05-11,Portuguese,4,1
2016-05-11,Chinese (Traditional),5,1
2016-05-11,English,5,1
2016-05-10,Spanish,5,1
2016-05-10,Spanish,3,1
2016-05-10,Italian,3,1
2016-05-10,Japanese,5,1
2016-05-10,English,2,1
2016-05-09,Vietnamese,1,1
2016-05-09,English,4,1
2016-05-08,Turkish,4,1
2016-05-08,Spanish,3,1
2016-05-08,Russian,5,1
2016-05-08,Hungarian,1,1
2016-05-08,German,5,1
2016-05-08,English,5,2
2016-05-07,Spanish,5,1
2016-05-07,Russian,5,1
2016-05-07,English,5,1
2016-05-05,Spanish,5,1
2016-05-05,Spanish,4,1
2016-05-04,Russian,1,1
2016-05-04,Russian,5,1
2016-05-04,English,3,1
2016-05-04,English,5,1
2016-05-04,English,2,1
2016-05-03,Spanish,4,1
2016-05-02,Spanish,2,1
2016-05-02,French,5,1
2016-05-02,Korean,5,1
2016-05-02,English,2,1
2016-05-02,English,4,2
2016-05-02,English,5,2
2016-05-01,Russian,3,1
2016-05-01,English,4,1
2016-05-01,English,1,1
2016-05-01,English,5,2
2016-04-30,Spanish,5,1
2016-04-30,Greek,5,1
2016-04-29,Thai,5,1
2016-04-27,Italian,3,1
2016-04-27,Italian,5,1
2016-04-27,English,1,1
2016-04-27,English,2,1
2016-04-26,Spanish,4,1
2016-04-26,Russian,4,1
2016-04-26,Portuguese,5,1
2016-04-26,Czech,5,1
2016-04-26,English,2,1
2016-04-25,French,4,1
2016-04-24,Turkish,5,1
2016-04-24,Spanish,1,1
2016-04-24,English,4,1
2016-04-24,English,5,2
2016-04-23,Spanish,1,1
2016-04-23,Spanish,3,2
2016-04-23,English,5,1
2016-04-22,Spanish,2,1
2016-04-22,Italian,2,1
2016-04-22,French,5,1
2016-04-22,English,5,1
2016-04-21,Spanish,3,1
2016-04-21,Russian,5,1
2016-04-21,German,3,1
2016-04-21,Arabic,3,1
2016-04-21,English,2,1
2016-04-20,Russian,3,1
2016-04-19,Italian,3,1
2016-04-19,Korean,5,1
2016-04-19,English,4,1
2016-04-18,Spanish,5,1
2016-04-18,Chinese (Simplified),4,1
2016-04-18,English,5,2
2016-04-17,Spanish,3,1
2016-04-16,Spanish,3,1
2016-04-16,Russian,1,1
2016-04-16,Russian,5,1
2016-04-16,Polish,2,1
2016-04-16,English,5,1
2016-04-15,Russian,3,1
2016-04-15,English,1,1
2016-04-14,English,4,1
2016-04-13,Russian,4,1
2016-04-13,Arabic,4,1
2016-04-13,Japanese,4,1
2016-04-13,English,5,1
2016-04-12,Russian,1,1
2016-04-11,German,5,1
2016-04-11,English,1,1
2016-04-10,Italian,1,1
2016-04-10,English,1,1
2016-04-10,English,5,1
2016-04-09,Portuguese,1,1
2016-04-09,English,5,2
2016-04-07,Spanish,3,1
2016-04-07,German,3,1
2016-04-07,English,3,1
2016-04-06,Indonesian,5,1
2016-04-06,Danish,5,1
2016-04-06,Italian,3,1
2016-04-06,English,5,1
2016-04-04,Spanish,4,1
2016-04-04,Spanish,5,1
2016-04-04,English,5,1
2016-04-03,Spanish,5,1
2016-04-03,Portuguese,5,2
2016-04-03,English,4,1
2016-04-02,Indonesian,5,1
2016-04-02,English,2,1
2016-04-02,English,5,2
2016-04-01,Italian,5,1
2016-03-31,Spanish,4,1
2016-03-31,Russian,3,1
2016-03-31,English,5,1
2016-03-30,Indonesian,1,1
2016-03-30,English,4,1
2016-03-29,Spanish,5,1
2016-03-29,English,5,1
2016-03-28,Spanish,5,1
2016-03-28,Spanish,1,1
2016-03-28,Russian,5,1
2016-03-27,Korean,4,1
2016-03-27,English,5,1
2016-03-26,Spanish,5,1
2016-03-26,Russian,4,1
2016-03-26,Japanese,2,1
2016-03-25,English,5,1
2016-03-24,Spanish,5,1
2016-03-24,Spanish,4,1
2016-03-24,Portuguese,5,1
2016-03-24,Italian,5,1
2016-03-24,Japanese,2,1
2016-03-24,English,5,1
