Date,Language,Rating,Count
2016-11-19,Italian,5,1
2016-11-18,Italian,1,1
2016-11-18,English,4,1
2016-11-18,English,5,1
2016-11-17,Indonesian,4,1
2016-11-17,German,5,1
2016-11-17,French,5,1
2016-11-16,Spanish,1,1
2016-11-16,English,1,1
2016-11-16,English,4,1
2016-11-15,Polish,1,1
2016-11-14,Russian,3,1
2016-11-14,Indonesian,1,2
2016-11-14,Italian,2,1
2016-11-14,Italian,5,2
2016-11-13,Italian,4,1
2016-11-13,French,1,1
2016-11-13,English,4,1
2016-11-12,Spanish,1,1
2016-11-12,Spanish,4,2
2016-11-12,Italian,5,1
2016-11-12,English,5,1
2016-11-11,Russian,5,1
2016-11-11,German,2,1
2016-11-11,Chinese (Simplified),5,1
2016-11-10,Dutch,5,1
2016-11-10,English,5,1
2016-11-09,Greek,1,1
2016-11-08,Italian,5,1
2016-11-08,Italian,1,1
2016-11-07,Spanish,5,1
2016-11-07,Italian,4,1
2016-11-07,English,5,1
2016-11-06,English,5,1
2016-11-05,Spanish,2,1
2016-11-05,English,5,1
2016-11-04,English,5,1
2016-11-03,Spanish,5,2
2016-11-02,Portuguese,3,1
2016-11-02,Croatian,5,1
2016-11-02,French,1,1
2016-11-01,Portuguese,2,1
2016-11-01,Dutch,4,1
2016-10-31,Italian,5,1
2016-10-30,English,4,1
2016-10-29,English,4,2
2016-10-29,English,2,1
2016-10-28,English,1,1
2016-10-26,Portuguese,5,1
2016-10-26,German,5,1
2016-10-26,English,5,1
2016-10-25,Portuguese,5,2
2016-10-25,German,2,1
2016-10-25,Catalan,1,1
2016-10-24,French,1,1
2016-10-23,German,5,1
2016-10-22,Portuguese,5,1
2016-10-22,French,1,1
2016-10-21,Spanish,5,1
2016-10-21,Russian,1,1
2016-10-21,Portuguese,5,1
2016-10-21,German,5,1
2016-10-21,French,4,1
2016-10-21,English,4,1
2016-10-20,Swedish,1,1
2016-10-20,German,3,1
2016-10-19,Spanish,2,1
2016-10-19,French,1,2
2016-10-19,French,4,1
2016-10-19,English,5,1
2016-10-19,English,1,1
2016-10-18,Slovak,5,1
2016-10-18,French,5,1
2016-10-18,English,5,2
2016-10-17,Swedish,4,1
2016-10-17,Polish,5,1
2016-10-17,Hungarian,4,1
2016-10-17,English,2,1
2016-10-16,Portuguese,4,1
2016-10-16,Italian,2,1
2016-10-16,French,3,1
2016-10-14,Russian,1,1
2016-10-14,French,4,1
2016-10-14,English,1,1
2016-10-13,Portuguese,5,1
2016-10-13,French,5,1
2016-10-13,French,1,1
2016-10-13,English,1,1
2016-10-13,English,5,1
2016-10-12,Swedish,1,1
2016-10-12,German,5,2
2016-10-11,English,4,2
2016-10-11,English,2,1
2016-10-11,English,1,1
2016-10-10,Spanish,5,1
2016-10-10,English,5,1
2016-10-09,Italian,1,1
2016-10-09,English,5,1
2016-10-08,Spanish,4,1
2016-10-08,Portuguese,5,1
2016-10-07,Finnish,2,1
2016-10-07,English,4,1
2016-10-06,English,2,1
2016-10-05,English,5,1
2016-10-04,Portuguese,5,1
2016-10-04,French,4,1
2016-10-04,English,2,1
2016-10-03,English,5,1
2016-10-02,Spanish,4,1
2016-10-02,Russian,5,1
2016-10-02,Portuguese,5,1
2016-10-02,French,1,1
2016-10-01,Turkish,3,1
2016-10-01,Spanish,1,1
2016-10-01,Polish,1,1
2016-10-01,Italian,5,1
2016-09-30,Russian,5,1
2016-09-30,English,5,1
2016-09-29,Spanish,4,1
2016-09-29,Russian,1,1
2016-09-29,Polish,5,1
2016-09-29,German,3,1
2016-09-28,Spanish,4,1
2016-09-27,Spanish,5,1
2016-09-27,Portuguese,5,1
2016-09-27,English,5,1
2016-09-27,English,1,1
2016-09-26,Russian,2,1
2016-09-26,English,4,1
2016-09-25,Arabic,4,1
2016-09-25,Italian,3,1
2016-09-25,English,5,1
2016-09-24,Portuguese,4,1
2016-09-24,Polish,1,1
2016-09-24,English,2,1
2016-09-24,English,4,1
2016-09-24,English,1,1
2016-09-23,English,5,2
2016-09-22,Ukrainian,1,1
2016-09-22,German,5,1
2016-09-22,Italian,1,1
2016-09-22,Japanese,4,1
2016-09-21,Indonesian,4,1
2016-09-21,Croatian,5,1
2016-09-21,French,1,1
2016-09-21,English,5,1
2016-09-21,English,4,1
2016-09-20,Russian,1,2
2016-09-20,Bulgarian,1,1
2016-09-20,Italian,2,1
2016-09-19,Russian,1,1
2016-09-19,English,5,1
2016-09-18,Japanese,4,1
2016-09-18,English,5,1
2016-09-17,Spanish,1,2
2016-09-17,Portuguese,2,1
2016-09-17,German,3,1
2016-09-17,German,5,1
2016-09-17,English,4,1
2016-09-16,Portuguese,5,1
2016-09-16,German,5,1
2016-09-16,French,4,1
2016-09-16,English,4,2
2016-09-16,English,5,2
2016-09-16,English,2,1
2016-09-15,Polish,5,1
2016-09-15,German,5,1
2016-09-15,Italian,4,1
2016-09-15,English,1,1
2016-09-14,Spanish,5,1
2016-09-14,Polish,1,1
2016-09-14,Arabic,1,1
2016-09-14,Italian,5,1
2016-09-13,Italian,4,1
2016-09-13,Japanese,4,1
2016-09-12,German,5,1
2016-09-12,Greek,5,1
2016-09-11,Portuguese,4,1
2016-09-11,Portuguese,5,1
2016-09-11,English,1,1
2016-09-10,Italian,5,1
2016-09-10,English,5,1
2016-09-09,German,5,1
2016-09-09,Italian,5,1
2016-09-09,English,3,1
2016-09-08,Spanish,3,1
2016-09-08,German,5,1
2016-09-08,English,5,1
2016-09-07,Spanish,4,1
2016-09-07,Portuguese,5,1
2016-09-07,German,5,1
2016-09-06,Italian,5,1
2016-09-05,Russian,4,1
